flickr',using_id',img_loc',the_image',img_width',img_height',crop_coords',do_img_at',sub_img,full_id',r_min',r_max',r_mean',r_mode',g_min',g_max',g_mean',g_mode',b_min',b_max',b_mean',b_mode',center_rgb',post_num_regions',post_top_hsl',post_top_count',post_2_hsl',post_2_count',post_3_hsl',post_3_count',post_4_hsl',post_4_count',post_5_hsl',post_5_count',post_6_hsl',post_6_count',center_hsl',full_red_count',visib_red_count',vivid_red_count',full_orange_count',visib_orange_count',vivid_orange_count',full_yellow_count',visib_yellow_count',vivid_yellow_count',full_green_count',visib_green_count',vivid_green_count',full_cyan_count',visib_cyan_count',vivid_cyan_count',full_blue_count',visib_blue_count',vivid_blue_count',full_purple_count',visib_purple_count',vivid_purple_count',full_mag_count',visib_mag_count',vivid_mag_count',vivid_count',sat_min_val',sat_25_val',sat_50_val',sat_75_val',sat_max_val',hue_mean_val',sat_mean_val',light_mean_val',light_max_val',light_max_count',light_min_val',light_min_count',light_25_value',light_50_value',light_75_value',gen_bright_count',gen_dark_count',common_hsl_1_val',common_hsl_1_count',common_hsl_2_val',common_hsl_2_count',common_hsl_3_val',common_hsl_3_count',common_hsl_4_val',common_hsl_4_count'
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52989003662,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF6FC0D0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698550912,6,5298900366206,105,225,195.6675886,104610,110,228,199.1121049,112039,111,233,204.0236107,92986,"(206, 210, 215)",2,"(213.33333333333331, 0.08108108108108131, 0.7823529411764706)",793487,"(195.0, 0.01694915254237282, 0.5372549019607843)",475,,0,,0,,0,,0,"[213.33333333333343, 0.10112359550561797, 0.8254901960784313]",41,0,0,1,0,0,8,0,0,3,0,0,351106,0,0,436954,0,0,5815,0,0,34,0,0,0,0,0.06293706294,0.08910891089,0.1020408163,0.1724137931,215.4566452,0.08226609851,0.7837071473,0.8960784314,123,0.4235294118,9,0.7843137255,0.8039215686,0.8137254902,37834,0,"(216.0, 0.10416666666666692, 0.8117647058823529)",46223,"(215.9999999999999, 0.10204081632653052, 0.807843137254902)",28885,"(216.00000000000009, 0.09803921568627444, 0.8)",25990,"(209.9999999999999, 0.09999999999999991, 0.803921568627451)",25897
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52989003662,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF6FC0D0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698550931,7,5298900366207,124,255,199.1508523,29531,137,255,204.6797052,32758,144,249,211.4155064,36472,"(218, 217, 205)",27,"(218.99999999999997, 0.33333333333333287, 0.8823529411764706)",639748,"(214.28571428571428, 0.11475409836065575, 0.7607843137254902)",80124,"(217.24137931034483, 0.14427860696517403, 0.6058823529411765)",7296,"(53.33333333333336, 0.17647058823529388, 0.8999999999999999)",5655,"(55.000000000000014, 0.1132075471698112, 0.7921568627450981)",3496,"(215.2941176470588, 0.16504854368932032, 0.596078431372549)",3418,"[55.3846153846154, 0.14942528735632168, 0.8294117647058823]",725,0,0,381,0,0,163845,0,0,5619,0,0,136823,0,0,461841,0,0,1591,0,0,68,0,0,0,0,0.1492537313,0.1851851852,0.2647058824,1,181.272589,0.2112785147,0.8050877715,0.9784313725,159,0.5568627451,26,0.7470588235,0.7941176471,0.8666666667,234285,0,"(214.73684210526315, 0.1450381679389312, 0.7431372549019608)",4923,"(214.73684210526318, 0.14074074074074083, 0.7352941176470589)",4920,"(217.89473684210526, 0.14285714285714296, 0.7392156862745098)",4362,"(217.89473684210535, 0.1450381679389312, 0.7431372549019608)",4189
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52989003662,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF6FC0D0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698550958,8,5298900366208,112,252,182.4274117,33890,133,250,186.911538,32490,141,249,193.3426642,28930,"(201, 200, 203)",25,"(216.52173913043478, 0.31506849315068486, 0.8568627450980393)",721032,"(214.99999999999991, 0.18749999999999992, 0.7490196078431373)",27136,"(60.0, 0.09473684210526344, 0.8137254901960784)",8461,"(53.33333333333336, 0.08737864077669899, 0.7980392156862746)",7686,"(60.0, 0.08737864077669899, 0.7980392156862746)",4069,"(180.0, 0.04109589041095915, 0.8568627450980393)",4045,"[260.0, 0.028037383177569982, 0.7901960784313725]",74264,0,0,5787,0,0,35125,0,0,3871,0,0,345944,21,0,290410,0,0,15698,0,0,24146,0,0,0,0,0.04242424242,0.08888888889,0.1851851852,0.6666666667,194.4221767,0.1229483158,0.7366093148,0.9705882353,62,0.5392156863,11,0.6823529412,0.7333333333,0.7764705882,58795,0,"(214.61538461538464, 0.1884057971014492, 0.7294117647058824)",5275,"(210.00000000000017, 0.035294117647058865, 0.6666666666666667)",5208,"(213.60000000000002, 0.18518518518518512, 0.7352941176470589)",5066,"(214.99999999999991, 0.18461538461538454, 0.7450980392156863)",4874
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52989003662,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF6FC0D0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698550983,9,5298900366209,131,227,187.7954912,53238,136,229,191.1325089,52468,140,234,195.4836792,48985,"(205, 209, 213)",5,"(217.49999999999991, 0.0701754385964912, 0.776470588235294)",765399,"(214.28571428571436, 0.04191616766467068, 0.6725490196078432)",2551,"(214.28571428571416, 0.042944785276073635, 0.6803921568627451)",2324,"(214.28571428571428, 0.036649214659685736, 0.6254901960784314)",781,"(209.9999999999999, 0.04444444444444443, 0.6470588235294117)",599,,0,"[210.00000000000009, 0.08695652173913047, 0.8196078431372549]",918,0,0,99,0,0,200,0,0,75,0,0,442442,0,0,323077,0,0,4776,0,0,67,0,0,0,0,0.04210526316,0.06796116505,0.08910891089,0.1698113208,213.5679125,0.06768225544,0.751526751,0.9039215686,28,0.531372549,8,0.6901960784,0.7803921569,0.8058823529,15162,0,"(216.0, 0.10416666666666692, 0.8117647058823529)",11560,"(216.00000000000009, 0.09803921568627444, 0.8)",11508,"(205.7142857142856, 0.035532994923857884, 0.6137254901960785)",9173,"(206.66666666666657, 0.08910891089108906, 0.8019607843137255)",8699
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551005,9,5224351644600,0,255,153.5432053,137314,0,255,164.3443831,165719,0,255,177.0843596,188683,"(186, 205, 206)",1267,"(216.61016949152545, 0.299492385786802, 0.6137254901960785)",3136532,"(203.57142857142853, 0.11965811965811968, 0.5411764705882353)",518302,"(0.0, 0.017857142857142794, 0.5607843137254902)",231585,"(214.28571428571416, 0.05426356589147289, 0.7470588235294118)",195929,"(40.0000000000001, 0.15789473684210542, 0.9254901960784314)",151588,"(99.99999999999999, 0.049180327868852465, 0.4784313725490196)",131792,"[183.0, 0.16949152542372892, 0.7686274509803921]",331156,103,0,811639,1228,1,1081526,7698,8,342509,273,0,1451788,40525,219,2653033,527944,15,230643,42,0,175594,98,0,243,0,0.08474576271,0.2837209302,0.4181818182,1,158.0937427,0.2702532929,0.6492897025,1,104613,0,1006,0.5352941176,0.6647058824,0.7803921569,784003,61687,"(217.5, 0.44444444444444453, 0.7176470588235294)",23532,"(213.9130434782609, 0.46, 0.803921568627451)",17896,"(214.468085106383, 0.4747474747474747, 0.8058823529411765)",16792,"(216.5625, 0.376470588235294, 0.6666666666666666)",15616
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551237,1,5224351644601,87,185,146.7619071,32581,118,205,170.6100119,42490,164,234,207.5638593,30344,"(143, 167, 207)",1,"(216.61016949152545, 0.299492385786802, 0.6137254901960785)",769880,,0,,0,,0,,0,,0,"[217.5, 0.4, 0.6862745098039216]",0,0,0,0,0,0,0,0,0,0,0,0,121316,12501,0,648564,161152,0,0,0,0,0,0,0,0,0.2718446602,0.3369565217,0.3959731544,0.4769230769,0.5643564356,216.4434418,0.4054179766,0.6947564046,0.8156862745,7561,0.4921568627,1,0.6392156863,0.6862745098,0.7509803922,0,0,"(216.20689655172413, 0.29591836734693877, 0.615686274509804)",6653,"(218.09523809523805, 0.3333333333333333, 0.6294117647058823)",5946,"(216.61016949152545, 0.299492385786802, 0.6137254901960785)",5875,"(216.5625, 0.376470588235294, 0.6666666666666666)",5813
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551255,2,5224351644602,0,255,143.2856699,31652,0,255,156.9219353,25002,0,255,166.8068509,23907,"(118, 143, 163)",97,"(203.57142857142853, 0.11965811965811968, 0.5411764705882353)",231103,"(214.8, 0.4901960784313726, 0.8)",183571,"(112.50000000000001, 0.032786885245901634, 0.47843137254901963)",58969,"(216.0, 0.07936507936507951, 0.7529411764705882)",39933,"(214.90909090909093, 0.2763819095477387, 0.6098039215686275)",36718,"(213.91304347826087, 0.09623430962343092, 0.46862745098039216)",31510,"[206.66666666666666, 0.19650655021834051, 0.5509803921568628]",18301,2,0,24090,25,0,67765,402,0,94396,49,0,366366,877,0,181001,20,0,29535,0,0,12746,0,0,0,0,0.08520179372,0.1694915254,0.3833333333,1,177.0771673,0.2221283925,0.6104463117,1,12763,0,75,0.4705882353,0.5843137255,0.7823529412,55609,4172,"(215.21739130434787, 0.40350877192982465, 0.7764705882352941)",4938,"(216.52173913043478, 0.39655172413793116, 0.7725490196078432)",4868,"(216.0, 0.44554455445544533, 0.8019607843137255)",4367,"(214.28571428571433, 0.4851485148514851, 0.8019607843137255)",4352
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551282,3,5224351644603,0,255,152.5154742,20146,0,255,146.9608248,11350,0,255,142.2955647,14113,"(242, 238, 235)",443,"(17.99999999999995, 0.045045045045045015, 0.43529411764705883)",54524,"(23.99999999999998, 0.03937007874015751, 0.4980392156862745)",28849,"(8.571428571428534, 0.028806584362139925, 0.5235294117647058)",20321,"(12.631578947368421, 0.10270270270270271, 0.36274509803921573)",14578,"(18.46153846153845, 0.06806282722513095, 0.37450980392156863)",11374,"(27.692307692307757, 0.05676855895196498, 0.5509803921568628)",11191,"[25.714285714285857, 0.21212121212121207, 0.9352941176470588]",114202,59,0,263249,800,1,186614,1609,6,11255,3,0,44771,27,0,35337,13,0,57087,4,0,58125,8,0,7,0,0.03539823009,0.07537688442,0.1638418079,1,98.1822698,0.1583159072,0.5774310911,1,22619,0,263,0.4156862745,0.5392156863,0.7549019608,124124,15803,"(0.0, 0.0, 1.0)",3280,"(60.0, 1.0, 0.996078431372549)",1546,"(300.0, 1.0, 0.9980392156862745)",1345,"(60.0, 1.0, 0.9980392156862745)",1137
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551313,4,5224351644604,95,217,145.3777092,30646,124,223,169.5067129,36155,170,242,207.553145,30455,"(144, 168, 207)",1,"(218.36065573770492, 0.30049261083743845, 0.6019607843137255)",793179,,0,,0,,0,,0,,0,"[217.14285714285714, 0.39622641509433965, 0.6882352941176471]",0,0,0,0,0,0,0,0,0,0,0,0,107876,20336,0,685303,195152,0,0,0,0,0,0,0,0,0.287804878,0.3475935829,0.3975903614,0.4705882353,0.5698924731,216.7271936,0.4093642823,0.6920212827,0.8980392157,646,0.5196078431,2,0.6352941176,0.6882352941,0.7431372549,2991,0,"(217.5, 0.44444444444444453, 0.7176470588235294)",12828,"(218.70967741935485, 0.31, 0.6078431372549019)",12126,"(218.36065573770492, 0.3065326633165829, 0.6098039215686274)",10806,"(215.2380952380952, 0.49606299212598426, 0.7509803921568627)",10560
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551332,5,5224351644605,0,255,151.1293968,54128,0,255,164.972481,41751,0,255,171.0213863,48920,"(184, 203, 205)",116,"(212.83018867924528, 0.5247524752475247, 0.8019607843137255)",198956,"(203.07692307692304, 0.15476190476190474, 0.6705882352941177)",138433,"(80.0, 0.1081081081081081, 0.43529411764705883)",94645,"(215.40983606557376, 0.32972972972972964, 0.6372549019607843)",78196,"(91.76470588235293, 0.0699588477366255, 0.4764705882352941)",61163,"(240.0, 0.021276595744680778, 0.7235294117647059)",24879,"[185.71428571428572, 0.17355371900826455, 0.7627450980392156]",13192,1,0,22420,7,0,113752,1003,0,125128,125,0,345286,409,1,161671,90,0,29760,5,0,7026,0,0,1,0,0.08661417323,0.1764705882,0.4285714286,1,164.7474789,0.2419941604,0.6355421072,1,8235,0,137,0.5078431373,0.6196078431,0.8039215686,82942,9669,"(214.28571428571433, 0.5051546391752576, 0.8098039215686275)",12707,"(215.00000000000003, 0.49999999999999983, 0.8117647058823529)",9027,"(214.468085106383, 0.4747474747474747, 0.8058823529411765)",9000,"(215.00000000000003, 0.4897959183673468, 0.807843137254902)",5424
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551362,6,5224351644606,0,255,167.874664,16559,0,255,162.2905215,7136,0,255,153.5647512,16566,"(178, 179, 182)",390,"(38.823529411764675, 0.22077922077922071, 0.8490196078431372)",63410,"(30.0, 0.23684210526315777, 0.8509803921568627)",48081,"(21.81818181818176, 0.047619047619047575, 0.5470588235294118)",17255,"(230.00000000000003, 0.035714285714285754, 0.6705882352941177)",15866,"(20.00000000000003, 0.03999999999999999, 0.4411764705882353)",14064,"(35.454545454545475, 0.22448979591836743, 0.807843137254902)",13998,"[225.0000000000001, 0.026666666666666766, 0.7058823529411764]",74544,28,0,278646,254,0,294343,2670,1,12500,1,0,24903,2275,194,35391,362,15,40083,31,0,33552,53,0,210,0,0.05829596413,0.128,0.2611464968,1,78.74841205,0.203067804,0.6304227135,1,22443,0,316,0.4509803922,0.6333333333,0.8490196078,196996,17395,"(0.0, 0.0, 1.0)",3431,"(300.0, 1.0, 0.9980392156862745)",2129,"(270.0, 1.0, 0.996078431372549)",949,"(60.0, 1.0, 0.996078431372549)",897
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551394,7,5224351644607,99,212,150.2961734,32445,127,219,172.632447,28695,171,238,209.1320572,29934,"(144, 168, 207)",1,"(219.00000000000003, 0.29702970297029707, 0.6039215686274509)",770893,,0,,0,,0,,0,,0,"[217.14285714285714, 0.39622641509433965, 0.6882352941176471]",0,0,0,0,0,0,0,0,0,0,0,0,60830,3134,0,710063,171126,0,0,0,0,0,0,0,0,0.27,0.3440860215,0.3959731544,0.4645669291,0.5533980583,217.282393,0.4023178975,0.7047612365,0.8823529412,309,0.531372549,2,0.6588235294,0.7,0.7588235294,598,0,"(217.5, 0.44444444444444453, 0.7176470588235294)",6598,"(217.5, 0.39506172839506176, 0.6823529411764706)",6252,"(217.14285714285714, 0.391304347826087, 0.6843137254901961)",5885,"(218.64406779661016, 0.29353233830845776, 0.6058823529411764)",5817
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551412,8,5224351644608,0,255,151.0317739,38461,0,255,164.6534678,46071,0,255,172.4997705,46108,"(184, 188, 195)",155,"(213.96226415094344, 0.5047619047619047, 0.7941176470588236)",201894,"(171.42857142857144, 0.0603448275862068, 0.5450980392156863)",145496,"(217.24137931034485, 0.30851063829787234, 0.6313725490196078)",103262,"(98.57142857142856, 0.06194690265486723, 0.44313725490196076)",47827,"(48.00000000000007, 0.12820512820512847, 0.9235294117647059)",21780,"(0.0, 0.0, 0.8549019607843137)",17971,"[218.1818181818181, 0.08396946564885487, 0.7431372549019608]",27558,3,0,33981,45,0,96004,579,0,75429,43,0,355267,590,11,151752,19,0,34451,2,0,20803,4,0,11,0,0.07509881423,0.1468531469,0.4086956522,1,167.872783,0.2379255504,0.6366364589,1,24098,0,155,0.4803921569,0.6098039216,0.8019607843,102387,7233,"(213.9130434782609, 0.46, 0.803921568627451)",14137,"(214.28571428571433, 0.4851485148514851, 0.8019607843137255)",10007,"(214.28571428571433, 0.4949494949494948, 0.8058823529411765)",9058,"(213.91304347826087, 0.45098039215686253, 0.8)",5895
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243516446,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28BFF076DD0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551439,9,5224351644609,0,255,173.9315885,13509,0,255,170.635658,8082,0,255,164.0142719,7921,"(243, 241, 239)",123,"(0.0, 0.017857142857142794, 0.5607843137254902)",231813,"(222.85714285714272, 0.13725490196078427, 0.8999999999999999)",100288,"(24.000000000000014, 0.04310344827586204, 0.4549019607843137)",82257,"(27.272727272727202, 0.15068493150684917, 0.8568627450980393)",42651,"(46.66666666666671, 0.23076923076923067, 0.9235294117647059)",18735,"(8.571428571428534, 0.06796116504854371, 0.7980392156862746)",17875,"[30.0, 0.14285714285714227, 0.9450980392156862]",83359,10,0,189253,97,0,323048,1435,1,23801,52,0,25173,376,13,43951,10,0,39727,0,0,43342,33,0,14,0,0.02127659574,0.06598984772,0.1923076923,1,85.2793231,0.1542036822,0.6633595993,1,14455,0,60,0.4862745098,0.6568627451,0.8725490196,218356,7415,"(0.0, 0.0, 0.396078431372549)",2675,"(0.0, 0.0, 0.38823529411764707)",2372,"(0.0, 0.0, 0.4)",1988,"(0.0, 0.0, 0.3843137254901961)",1775
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53230765853,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B89CACE50>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551467,9,5323076585300,0,255,160.8565564,157217,0,255,149.1071134,123454,0,255,134.3681884,164768,"(237, 236, 228)",71,"(355.0, 0.05660377358490566, 0.4156862745098039)",4522421,"(31.058823529411775, 0.3441295546558705, 0.5156862745098039)",2323156,"(180.0, 0.03225806451612891, 0.8784313725490196)",83956,"(10.434782608695652, 0.15231788079470202, 0.296078431372549)",30382,"(29.99999999999998, 0.08928571428571429, 0.4392156862745098)",25880,"(60.0, 0.022222222222222223, 0.08823529411764705)",6686,"[53.33333333333336, 0.2, 0.911764705882353]",315269,0,0,4041512,92459,522,2491838,103617,5684,3535,0,0,9882,0,0,21947,0,0,44767,0,0,149138,0,0,6206,0,0.1210762332,0.1509433962,0.2093023256,1,46.79458376,0.1929572379,0.5786364722,1,73029,0,2763,0.4137254902,0.4960784314,0.8078431373,1572843,52161,"(40.000000000000064, 0.27272727272727243, 0.9352941176470588)",23041,"(44.999999999999844, 0.18181818181818188, 0.9137254901960785)",22718,"(33.10344827586206, 0.14572864321608045, 0.39019607843137255)",21376,"(44.999999999999844, 0.17391304347826095, 0.9098039215686275)",21251
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53230765853,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B89CACE50>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698551660,1,5323076585301,0,255,128.3880929,20816,0,255,117.4825765,22841,0,250,109.1859939,23991,"(107, 93, 78)",41,"(355.0, 0.05714285714285715, 0.4117647058823529)",546173,"(17.142857142857313, 0.10769230769230771, 0.8725490196078431)",157849,"(60.0, 0.022222222222222223, 0.08823529411764705)",6686,"(60.0, 0.01694915254237288, 0.11568627450980393)",5875,"(60.0, 0.7037037037037037, 0.052941176470588235)",4325,"(40.000000000000014, 0.3559322033898305, 0.11568627450980393)",4163,"[31.034482758620673, 0.1567567567567567, 0.36274509803921573]",102034,0,0,441058,897,0,137061,321,0,478,0,0,80,0,0,4,0,0,15532,0,0,73633,0,0,0,0,0.08235294118,0.1343283582,0.2,1,85.77885587,0.1767231678,0.4645645795,0.9882352941,397,0,2728,0.337254902,0.3941176471,0.468627451,142446,46896,"(60.0, 1.0, 0.054901960784313725)",5741,"(60.0, 0.23636363636363636, 0.10784313725490197)",4805,"(31.11111111111109, 0.13432835820895522, 0.3941176470588236)",4704,"(30.000000000000014, 0.12745098039215688, 0.4)",4665
